Date,Hour,Route ID,Direction,Stop ID,Stop Sequence,Boardings,Alightings,Trips,Stop Name,Period
2025-09-29,2025-09-29 07:00:00,M66,E,404994,8,1,37,6,MADISON AV/E 65 ST,Morning
2025-09-29,2025-09-29 07:00:00,M66,E,403495,9,8,20,6,MADISON AV/E 67 ST,Morning
2025-09-29,2025-09-29 07:00:00,M66,E,405627,10,73,33,7,E 68 ST/LEXINGTON AV,Morning
2025-09-29,2025-09-29 08:00:00,M66,E,403492,6,38,6,6,W 65 ST/CENTRAL PARK WEST,Morning
2025-09-29,2025-09-29 08:00:00,M66,E,403494,7,12,36,7,E 65 ST/5 AV,Morning
2025-09-29,2025-09-29 08:00:00,M66,E,404994,8,5,24,6,MADISON AV/E 65 ST,Morning
2025-09-29,2025-09-29 08:00:00,M66,E,403495,9,21,27,6,MADISON AV/E 67 ST,Morning
2025-09-29,2025-09-29 08:00:00,M66,E,405627,10,107,67,8,E 68 ST/LEXINGTON AV,Morning
2025-09-29,2025-09-29 10:00:00,M66,E,403492,6,24,1,4,W 65 ST/CENTRAL PARK WEST,Morning
2025-09-29,2025-09-29 10:00:00,M66,E,403494,7,6,24,4,E 65 ST/5 AV,Morning
2025-09-29,2025-09-29 10:00:00,M66,E,404994,8,3,6,2,MADISON AV/E 65 ST,Morning
2025-09-29,2025-09-29 10:00:00,M66,E,403495,9,2,3,2,MADISON AV/E 67 ST,Morning
2025-09-29,2025-09-29 10:00:00,M66,E,405627,10,16,29,3,E 68 ST/LEXINGTON AV,Morning
2025-09-29,2025-09-29 18:00:00,M66,E,403492,6,10,0,3,W 65 ST/CENTRAL PARK WEST,Evening
2025-09-29,2025-09-29 18:00:00,M66,E,403494,7,4,3,2,E 65 ST/5 AV,Evening
2025-09-29,2025-09-29 18:00:00,M66,E,404994,8,1,14,4,MADISON AV/E 65 ST,Evening
2025-09-29,2025-09-29 18:00:00,M66,E,403495,9,4,9,5,MADISON AV/E 67 ST,Evening
2025-09-29,2025-09-29 18:00:00,M66,E,405627,10,13,47,5,E 68 ST/LEXINGTON AV,Evening
2025-09-29,2025-09-29 16:00:00,M66,E,403492,6,13,2,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-09-29,2025-09-29 16:00:00,M66,E,403494,7,11,17,5,E 65 ST/5 AV,Evening
2025-09-29,2025-09-29 16:00:00,M66,E,404994,8,5,14,5,MADISON AV/E 65 ST,Evening
2025-09-29,2025-09-29 16:00:00,M66,E,403495,9,7,25,5,MADISON AV/E 67 ST,Evening
2025-09-29,2025-09-29 16:00:00,M66,E,405627,10,21,91,8,E 68 ST/LEXINGTON AV,Evening
2025-09-29,2025-09-29 15:00:00,M66,E,403492,6,56,2,5,W 65 ST/CENTRAL PARK WEST,Evening
2025-09-29,2025-09-29 15:00:00,M66,E,403494,7,4,25,6,E 65 ST/5 AV,Evening
2025-09-29,2025-09-29 15:00:00,M66,E,404994,8,3,19,4,MADISON AV/E 65 ST,Evening
2025-09-29,2025-09-29 15:00:00,M66,E,403495,9,11,10,4,MADISON AV/E 67 ST,Evening
2025-09-29,2025-09-29 15:00:00,M66,E,405627,10,21,48,4,E 68 ST/LEXINGTON AV,Evening
2025-09-29,2025-09-29 09:00:00,M66,E,403492,6,21,1,6,W 65 ST/CENTRAL PARK WEST,Morning
2025-09-29,2025-09-29 09:00:00,M66,E,403494,7,2,24,6,E 65 ST/5 AV,Morning
2025-09-29,2025-09-29 09:00:00,M66,E,404994,8,1,23,4,MADISON AV/E 65 ST,Morning
2025-09-29,2025-09-29 09:00:00,M66,E,403495,9,2,29,3,MADISON AV/E 67 ST,Morning
2025-09-29,2025-09-29 09:00:00,M66,E,405627,10,46,18,5,E 68 ST/LEXINGTON AV,Morning
2025-09-29,2025-09-29 19:00:00,M66,E,403492,6,27,2,3,W 65 ST/CENTRAL PARK WEST,Evening
2025-09-29,2025-09-29 19:00:00,M66,E,403494,7,3,9,3,E 65 ST/5 AV,Evening
2025-09-29,2025-09-29 19:00:00,M66,E,404994,8,2,7,3,MADISON AV/E 65 ST,Evening
2025-09-29,2025-09-29 19:00:00,M66,E,403495,9,2,15,3,MADISON AV/E 67 ST,Evening
2025-09-29,2025-09-29 19:00:00,M66,E,405627,10,4,26,3,E 68 ST/LEXINGTON AV,Evening
2025-09-29,2025-09-29 06:00:00,M66,E,403492,6,5,0,2,W 65 ST/CENTRAL PARK WEST,Morning
2025-09-29,2025-09-29 06:00:00,M66,E,403494,7,1,0,1,E 65 ST/5 AV,Morning
2025-09-29,2025-09-29 06:00:00,M66,E,404994,8,0,3,2,MADISON AV/E 65 ST,Morning
2025-09-29,2025-09-29 06:00:00,M66,E,403495,9,0,3,2,MADISON AV/E 67 ST,Morning
2025-09-29,2025-09-29 06:00:00,M66,E,405627,10,26,7,3,E 68 ST/LEXINGTON AV,Morning
2025-09-29,2025-09-29 17:00:00,M66,E,403492,6,35,0,5,W 65 ST/CENTRAL PARK WEST,Evening
2025-09-29,2025-09-29 17:00:00,M66,E,403494,7,4,9,4,E 65 ST/5 AV,Evening
2025-09-29,2025-09-29 17:00:00,M66,E,404994,8,3,23,4,MADISON AV/E 65 ST,Evening
2025-09-29,2025-09-29 17:00:00,M66,E,403495,9,7,11,3,MADISON AV/E 67 ST,Evening
2025-09-29,2025-09-29 17:00:00,M66,E,405627,10,12,29,3,E 68 ST/LEXINGTON AV,Evening
2025-09-30,2025-09-30 15:00:00,M66,E,403492,6,72,11,7,W 65 ST/CENTRAL PARK WEST,Evening
2025-09-30,2025-09-30 15:00:00,M66,E,403494,7,13,25,8,E 65 ST/5 AV,Evening
2025-09-30,2025-09-30 15:00:00,M66,E,404994,8,9,39,7,MADISON AV/E 65 ST,Evening
2025-09-30,2025-09-30 15:00:00,M66,E,403495,9,7,26,8,MADISON AV/E 67 ST,Evening
2025-09-30,2025-09-30 15:00:00,M66,E,405627,10,57,155,8,E 68 ST/LEXINGTON AV,Evening
2025-09-30,2025-09-30 18:00:00,M66,E,403492,6,41,0,7,W 65 ST/CENTRAL PARK WEST,Evening
2025-09-30,2025-09-30 18:00:00,M66,E,403494,7,4,15,5,E 65 ST/5 AV,Evening
2025-09-30,2025-09-30 18:00:00,M66,E,404994,8,4,25,6,MADISON AV/E 65 ST,Evening
2025-09-30,2025-09-30 18:00:00,M66,E,403495,9,9,24,6,MADISON AV/E 67 ST,Evening
2025-09-30,2025-09-30 18:00:00,M66,E,405627,10,26,56,7,E 68 ST/LEXINGTON AV,Evening
2025-09-30,2025-09-30 07:00:00,M66,E,403492,6,37,2,7,W 65 ST/CENTRAL PARK WEST,Morning
2025-09-30,2025-09-30 07:00:00,M66,E,403494,7,9,32,9,E 65 ST/5 AV,Morning
2025-09-30,2025-09-30 07:00:00,M66,E,404994,8,10,37,9,MADISON AV/E 65 ST,Morning
2025-09-30,2025-09-30 07:00:00,M66,E,403495,9,12,25,8,MADISON AV/E 67 ST,Morning
2025-09-30,2025-09-30 07:00:00,M66,E,405627,10,138,48,9,E 68 ST/LEXINGTON AV,Morning
2025-09-30,2025-09-30 10:00:00,M66,E,403492,6,23,3,4,W 65 ST/CENTRAL PARK WEST,Morning
2025-09-30,2025-09-30 10:00:00,M66,E,403494,7,4,20,3,E 65 ST/5 AV,Morning
2025-09-30,2025-09-30 10:00:00,M66,E,404994,8,4,19,4,MADISON AV/E 65 ST,Morning
2025-09-30,2025-09-30 10:00:00,M66,E,403495,9,8,11,4,MADISON AV/E 67 ST,Morning
2025-09-30,2025-09-30 10:00:00,M66,E,405627,10,18,29,4,E 68 ST/LEXINGTON AV,Morning
2025-09-30,2025-09-30 19:00:00,M66,E,403492,6,8,0,3,W 65 ST/CENTRAL PARK WEST,Evening
2025-09-30,2025-09-30 19:00:00,M66,E,403494,7,1,1,1,E 65 ST/5 AV,Evening
2025-09-30,2025-09-30 19:00:00,M66,E,404994,8,7,15,4,MADISON AV/E 65 ST,Evening
2025-09-30,2025-09-30 19:00:00,M66,E,403495,9,4,6,4,MADISON AV/E 67 ST,Evening
2025-09-30,2025-09-30 19:00:00,M66,E,405627,10,16,29,6,E 68 ST/LEXINGTON AV,Evening
2025-09-30,2025-09-30 16:00:00,M66,E,404994,8,9,30,11,MADISON AV/E 65 ST,Evening
2025-09-30,2025-09-30 16:00:00,M66,E,403495,9,8,21,8,MADISON AV/E 67 ST,Evening
2025-09-30,2025-09-30 16:00:00,M66,E,405627,10,32,109,11,E 68 ST/LEXINGTON AV,Evening
2025-09-30,2025-09-30 08:00:00,M66,E,403492,6,56,11,9,W 65 ST/CENTRAL PARK WEST,Morning
2025-09-30,2025-09-30 08:00:00,M66,E,403494,7,11,53,10,E 65 ST/5 AV,Morning
2025-09-30,2025-09-30 08:00:00,M66,E,404994,8,9,36,10,MADISON AV/E 65 ST,Morning
2025-09-30,2025-09-30 08:00:00,M66,E,403495,9,10,51,10,MADISON AV/E 67 ST,Morning
2025-09-30,2025-09-30 08:00:00,M66,E,405627,10,135,87,10,E 68 ST/LEXINGTON AV,Morning
2025-09-30,2025-09-30 16:00:00,M66,E,403492,6,35,2,9,W 65 ST/CENTRAL PARK WEST,Evening
2025-09-30,2025-09-30 16:00:00,M66,E,403494,7,14,19,5,E 65 ST/5 AV,Evening
2025-09-30,2025-09-30 06:00:00,M66,E,403492,6,9,2,4,W 65 ST/CENTRAL PARK WEST,Morning
2025-09-30,2025-09-30 06:00:00,M66,E,403494,7,2,3,3,E 65 ST/5 AV,Morning
2025-09-30,2025-09-30 06:00:00,M66,E,404994,8,1,6,3,MADISON AV/E 65 ST,Morning
2025-09-30,2025-09-30 06:00:00,M66,E,403495,9,6,4,3,MADISON AV/E 67 ST,Morning
2025-09-30,2025-09-30 06:00:00,M66,E,405627,10,42,10,5,E 68 ST/LEXINGTON AV,Morning
2025-09-30,2025-09-30 09:00:00,M66,E,403492,6,45,7,8,W 65 ST/CENTRAL PARK WEST,Morning
2025-09-30,2025-09-30 09:00:00,M66,E,403494,7,7,33,7,E 65 ST/5 AV,Morning
2025-09-30,2025-09-30 09:00:00,M66,E,404994,8,5,36,7,MADISON AV/E 65 ST,Morning
2025-09-30,2025-09-30 09:00:00,M66,E,403495,9,8,21,7,MADISON AV/E 67 ST,Morning
2025-09-30,2025-09-30 09:00:00,M66,E,405627,10,69,51,7,E 68 ST/LEXINGTON AV,Morning
2025-09-30,2025-09-30 17:00:00,M66,E,403492,6,76,11,8,W 65 ST/CENTRAL PARK WEST,Evening
2025-09-30,2025-09-30 17:00:00,M66,E,403494,7,12,23,9,E 65 ST/5 AV,Evening
2025-09-30,2025-09-30 17:00:00,M66,E,404994,8,12,38,10,MADISON AV/E 65 ST,Evening
2025-09-30,2025-09-30 17:00:00,M66,E,403495,9,13,31,10,MADISON AV/E 67 ST,Evening
2025-09-30,2025-09-30 17:00:00,M66,E,405627,10,22,95,10,E 68 ST/LEXINGTON AV,Evening
2025-10-01,2025-10-01 15:00:00,M66,E,403492,6,31,4,5,W 65 ST/CENTRAL PARK WEST,Evening
2025-10-01,2025-10-01 15:00:00,M66,E,403494,7,5,22,5,E 65 ST/5 AV,Evening
2025-10-01,2025-10-01 15:00:00,M66,E,404994,8,5,8,4,MADISON AV/E 65 ST,Evening
2025-10-01,2025-10-01 15:00:00,M66,E,403495,9,9,12,5,MADISON AV/E 67 ST,Evening
2025-10-01,2025-10-01 15:00:00,M66,E,405627,10,27,77,5,E 68 ST/LEXINGTON AV,Evening
2025-10-01,2025-10-01 06:00:00,M66,E,403492,6,6,0,3,W 65 ST/CENTRAL PARK WEST,Morning
2025-10-01,2025-10-01 06:00:00,M66,E,403494,7,1,6,2,E 65 ST/5 AV,Morning
2025-10-01,2025-10-01 06:00:00,M66,E,404994,8,3,6,4,MADISON AV/E 65 ST,Morning
2025-10-01,2025-10-01 06:00:00,M66,E,403495,9,5,4,4,MADISON AV/E 67 ST,Morning
2025-10-01,2025-10-01 06:00:00,M66,E,405627,10,76,17,4,E 68 ST/LEXINGTON AV,Morning
2025-10-01,2025-10-01 08:00:00,M66,E,403492,6,56,4,8,W 65 ST/CENTRAL PARK WEST,Morning
2025-10-01,2025-10-01 08:00:00,M66,E,403494,7,15,42,8,E 65 ST/5 AV,Morning
2025-10-01,2025-10-01 08:00:00,M66,E,404994,8,7,32,9,MADISON AV/E 65 ST,Morning
2025-10-01,2025-10-01 08:00:00,M66,E,403495,9,10,39,9,MADISON AV/E 67 ST,Morning
2025-10-01,2025-10-01 08:00:00,M66,E,405627,10,127,45,10,E 68 ST/LEXINGTON AV,Morning
2025-10-01,2025-10-01 18:00:00,M66,E,403492,6,14,2,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-10-01,2025-10-01 18:00:00,M66,E,403494,7,2,16,5,E 65 ST/5 AV,Evening
2025-10-01,2025-10-01 18:00:00,M66,E,404994,8,5,16,6,MADISON AV/E 65 ST,Evening
2025-10-01,2025-10-01 18:00:00,M66,E,403495,9,9,14,6,MADISON AV/E 67 ST,Evening
2025-10-01,2025-10-01 18:00:00,M66,E,405627,10,23,44,8,E 68 ST/LEXINGTON AV,Evening
2025-10-01,2025-10-01 10:00:00,M66,E,403492,6,27,4,5,W 65 ST/CENTRAL PARK WEST,Morning
2025-10-01,2025-10-01 10:00:00,M66,E,403494,7,2,47,5,E 65 ST/5 AV,Morning
2025-10-01,2025-10-01 10:00:00,M66,E,404994,8,3,13,5,MADISON AV/E 65 ST,Morning
2025-10-01,2025-10-01 10:00:00,M66,E,403495,9,4,9,5,MADISON AV/E 67 ST,Morning
2025-10-01,2025-10-01 10:00:00,M66,E,405627,10,44,30,5,E 68 ST/LEXINGTON AV,Morning
2025-10-01,2025-10-01 19:00:00,M66,E,403492,6,13,0,3,W 65 ST/CENTRAL PARK WEST,Evening
2025-10-01,2025-10-01 19:00:00,M66,E,403494,7,1,18,3,E 65 ST/5 AV,Evening
2025-10-01,2025-10-01 19:00:00,M66,E,404994,8,0,15,3,MADISON AV/E 65 ST,Evening
2025-10-01,2025-10-01 19:00:00,M66,E,403495,9,1,6,2,MADISON AV/E 67 ST,Evening
2025-10-01,2025-10-01 19:00:00,M66,E,405627,10,7,13,3,E 68 ST/LEXINGTON AV,Evening
2025-10-01,2025-10-01 07:00:00,M66,E,403492,6,28,1,7,W 65 ST/CENTRAL PARK WEST,Morning
2025-10-01,2025-10-01 07:00:00,M66,E,403494,7,5,19,5,E 65 ST/5 AV,Morning
2025-10-01,2025-10-01 07:00:00,M66,E,404994,8,7,34,5,MADISON AV/E 65 ST,Morning
2025-10-01,2025-10-01 07:00:00,M66,E,403495,9,4,16,4,MADISON AV/E 67 ST,Morning
2025-10-01,2025-10-01 07:00:00,M66,E,405627,10,65,24,5,E 68 ST/LEXINGTON AV,Morning
2025-10-01,2025-10-01 09:00:00,M66,E,403492,6,24,7,5,W 65 ST/CENTRAL PARK WEST,Morning
2025-10-01,2025-10-01 09:00:00,M66,E,403494,7,4,31,6,E 65 ST/5 AV,Morning
2025-10-01,2025-10-01 09:00:00,M66,E,404994,8,2,24,6,MADISON AV/E 65 ST,Morning
2025-10-01,2025-10-01 09:00:00,M66,E,403495,9,7,15,6,MADISON AV/E 67 ST,Morning
2025-10-01,2025-10-01 09:00:00,M66,E,405627,10,61,23,7,E 68 ST/LEXINGTON AV,Morning
2025-10-01,2025-10-01 17:00:00,M66,E,403492,6,74,9,10,W 65 ST/CENTRAL PARK WEST,Evening
2025-10-01,2025-10-01 17:00:00,M66,E,403494,7,4,27,8,E 65 ST/5 AV,Evening
2025-10-01,2025-10-01 17:00:00,M66,E,404994,8,5,33,8,MADISON AV/E 65 ST,Evening
2025-10-01,2025-10-01 17:00:00,M66,E,403495,9,9,19,7,MADISON AV/E 67 ST,Evening
2025-10-01,2025-10-01 17:00:00,M66,E,405627,10,16,55,9,E 68 ST/LEXINGTON AV,Evening
2025-10-01,2025-10-01 16:00:00,M66,E,403492,6,29,4,7,W 65 ST/CENTRAL PARK WEST,Evening
2025-10-01,2025-10-01 16:00:00,M66,E,403494,7,7,13,6,E 65 ST/5 AV,Evening
2025-10-01,2025-10-01 16:00:00,M66,E,404994,8,6,17,7,MADISON AV/E 65 ST,Evening
2025-10-01,2025-10-01 16:00:00,M66,E,403495,9,9,20,6,MADISON AV/E 67 ST,Evening
2025-10-01,2025-10-01 16:00:00,M66,E,405627,10,25,66,9,E 68 ST/LEXINGTON AV,Evening
2025-10-02,2025-10-02 07:00:00,M66,E,403492,6,15,23,6,W 65 ST/CENTRAL PARK WEST,Morning
2025-10-02,2025-10-02 07:00:00,M66,E,403494,7,10,21,6,E 65 ST/5 AV,Morning
2025-10-02,2025-10-02 07:00:00,M66,E,404994,8,2,7,4,MADISON AV/E 65 ST,Morning
2025-10-02,2025-10-02 07:00:00,M66,E,403495,9,30,15,5,MADISON AV/E 67 ST,Morning
2025-10-02,2025-10-02 07:00:00,M66,E,405627,10,105,22,7,E 68 ST/LEXINGTON AV,Morning
2025-10-02,2025-10-02 10:00:00,M66,E,403494,7,2,11,4,E 65 ST/5 AV,Morning
2025-10-02,2025-10-02 10:00:00,M66,E,404994,8,1,10,2,MADISON AV/E 65 ST,Morning
2025-10-02,2025-10-02 10:00:00,M66,E,403495,9,0,5,4,MADISON AV/E 67 ST,Morning
2025-10-02,2025-10-02 10:00:00,M66,E,405627,10,15,21,4,E 68 ST/LEXINGTON AV,Morning
2025-10-02,2025-10-02 06:00:00,M66,E,403492,6,7,0,2,W 65 ST/CENTRAL PARK WEST,Morning
2025-10-02,2025-10-02 06:00:00,M66,E,403494,7,2,2,2,E 65 ST/5 AV,Morning
2025-10-02,2025-10-02 06:00:00,M66,E,404994,8,0,2,1,MADISON AV/E 65 ST,Morning
2025-10-02,2025-10-02 06:00:00,M66,E,403495,9,8,0,3,MADISON AV/E 67 ST,Morning
2025-10-02,2025-10-02 06:00:00,M66,E,405627,10,48,9,4,E 68 ST/LEXINGTON AV,Morning
2025-10-02,2025-10-02 15:00:00,M66,E,403492,6,16,1,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-10-02,2025-10-02 15:00:00,M66,E,403494,7,6,14,5,E 65 ST/5 AV,Evening
2025-10-02,2025-10-02 15:00:00,M66,E,404994,8,7,7,6,MADISON AV/E 65 ST,Evening
2025-10-02,2025-10-02 15:00:00,M66,E,403495,9,7,6,4,MADISON AV/E 67 ST,Evening
2025-10-02,2025-10-02 15:00:00,M66,E,405627,10,27,38,7,E 68 ST/LEXINGTON AV,Evening
2025-10-02,2025-10-02 17:00:00,M66,E,403492,6,33,0,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-10-02,2025-10-02 17:00:00,M66,E,403494,7,12,11,5,E 65 ST/5 AV,Evening
2025-10-02,2025-10-02 17:00:00,M66,E,404994,8,10,20,7,MADISON AV/E 65 ST,Evening
2025-10-02,2025-10-02 17:00:00,M66,E,403495,9,10,15,6,MADISON AV/E 67 ST,Evening
2025-10-02,2025-10-02 17:00:00,M66,E,405627,10,8,43,8,E 68 ST/LEXINGTON AV,Evening
2025-10-02,2025-10-02 19:00:00,M66,E,403492,6,17,0,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-10-02,2025-10-02 19:00:00,M66,E,403494,7,4,11,5,E 65 ST/5 AV,Evening
2025-10-02,2025-10-02 19:00:00,M66,E,404994,8,3,28,5,MADISON AV/E 65 ST,Evening
2025-10-02,2025-10-02 19:00:00,M66,E,403495,9,2,11,4,MADISON AV/E 67 ST,Evening
2025-10-02,2025-10-02 19:00:00,M66,E,405627,10,24,22,6,E 68 ST/LEXINGTON AV,Evening
2025-10-02,2025-10-02 09:00:00,M66,E,403492,6,11,2,4,W 65 ST/CENTRAL PARK WEST,Morning
2025-10-02,2025-10-02 16:00:00,M66,E,403492,6,38,1,9,W 65 ST/CENTRAL PARK WEST,Evening
2025-10-02,2025-10-02 16:00:00,M66,E,403494,7,13,9,6,E 65 ST/5 AV,Evening
2025-10-02,2025-10-02 16:00:00,M66,E,404994,8,4,8,5,MADISON AV/E 65 ST,Evening
2025-10-02,2025-10-02 16:00:00,M66,E,403495,9,5,3,5,MADISON AV/E 67 ST,Evening
2025-10-02,2025-10-02 16:00:00,M66,E,405627,10,9,34,10,E 68 ST/LEXINGTON AV,Evening
2025-10-02,2025-10-02 09:00:00,M66,E,403494,7,2,13,4,E 65 ST/5 AV,Morning
2025-10-02,2025-10-02 09:00:00,M66,E,404994,8,0,8,3,MADISON AV/E 65 ST,Morning
2025-10-02,2025-10-02 09:00:00,M66,E,403495,9,4,14,3,MADISON AV/E 67 ST,Morning
2025-10-02,2025-10-02 09:00:00,M66,E,405627,10,49,21,6,E 68 ST/LEXINGTON AV,Morning
2025-10-02,2025-10-02 18:00:00,M66,E,403492,6,26,1,6,W 65 ST/CENTRAL PARK WEST,Evening
2025-10-02,2025-10-02 18:00:00,M66,E,403494,7,3,9,4,E 65 ST/5 AV,Evening
2025-10-02,2025-10-02 18:00:00,M66,E,404994,8,3,29,6,MADISON AV/E 65 ST,Evening
2025-10-02,2025-10-02 18:00:00,M66,E,403495,9,4,13,5,MADISON AV/E 67 ST,Evening
2025-10-02,2025-10-02 18:00:00,M66,E,405627,10,15,22,6,E 68 ST/LEXINGTON AV,Evening
2025-10-02,2025-10-02 08:00:00,M66,E,403492,6,43,3,10,W 65 ST/CENTRAL PARK WEST,Morning
2025-10-02,2025-10-02 08:00:00,M66,E,403494,7,13,28,8,E 65 ST/5 AV,Morning
2025-10-02,2025-10-02 08:00:00,M66,E,404994,8,5,14,6,MADISON AV/E 65 ST,Morning
2025-10-02,2025-10-02 08:00:00,M66,E,403495,9,5,21,7,MADISON AV/E 67 ST,Morning
2025-10-02,2025-10-02 08:00:00,M66,E,405627,10,117,51,10,E 68 ST/LEXINGTON AV,Morning
2025-10-03,2025-10-03 06:00:00,M66,E,403492,6,9,1,5,W 65 ST/CENTRAL PARK WEST,Morning
2025-10-03,2025-10-03 06:00:00,M66,E,403494,7,2,1,2,E 65 ST/5 AV,Morning
2025-10-03,2025-10-03 06:00:00,M66,E,404994,8,3,9,6,MADISON AV/E 65 ST,Morning
2025-10-03,2025-10-03 06:00:00,M66,E,403495,9,5,1,2,MADISON AV/E 67 ST,Morning
2025-10-03,2025-10-03 06:00:00,M66,E,405627,10,41,11,4,E 68 ST/LEXINGTON AV,Morning
2025-10-03,2025-10-03 15:00:00,M66,E,403495,9,6,25,6,MADISON AV/E 67 ST,Evening
2025-10-03,2025-10-03 15:00:00,M66,E,405627,10,22,67,6,E 68 ST/LEXINGTON AV,Evening
2025-10-03,2025-10-03 07:00:00,M66,E,403492,6,46,5,9,W 65 ST/CENTRAL PARK WEST,Morning
2025-10-03,2025-10-03 07:00:00,M66,E,403494,7,8,34,10,E 65 ST/5 AV,Morning
2025-10-03,2025-10-03 07:00:00,M66,E,404994,8,6,50,9,MADISON AV/E 65 ST,Morning
2025-10-03,2025-10-03 07:00:00,M66,E,403495,9,12,20,8,MADISON AV/E 67 ST,Morning
2025-10-03,2025-10-03 07:00:00,M66,E,405627,10,124,51,9,E 68 ST/LEXINGTON AV,Morning
2025-10-03,2025-10-03 09:00:00,M66,E,403492,6,19,2,4,W 65 ST/CENTRAL PARK WEST,Morning
2025-10-03,2025-10-03 09:00:00,M66,E,403494,7,1,25,5,E 65 ST/5 AV,Morning
2025-10-03,2025-10-03 09:00:00,M66,E,404994,8,4,17,5,MADISON AV/E 65 ST,Morning
2025-10-03,2025-10-03 09:00:00,M66,E,403495,9,3,18,6,MADISON AV/E 67 ST,Morning
2025-10-03,2025-10-03 09:00:00,M66,E,405627,10,63,33,6,E 68 ST/LEXINGTON AV,Morning
2025-10-03,2025-10-03 16:00:00,M66,E,403492,6,32,3,8,W 65 ST/CENTRAL PARK WEST,Evening
2025-10-03,2025-10-03 16:00:00,M66,E,403494,7,7,13,8,E 65 ST/5 AV,Evening
2025-10-03,2025-10-03 16:00:00,M66,E,404994,8,10,25,9,MADISON AV/E 65 ST,Evening
2025-10-03,2025-10-03 16:00:00,M66,E,403495,9,9,11,8,MADISON AV/E 67 ST,Evening
2025-10-03,2025-10-03 16:00:00,M66,E,405627,10,28,73,10,E 68 ST/LEXINGTON AV,Evening
2025-10-03,2025-10-03 18:00:00,M66,E,403492,6,23,1,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-10-03,2025-10-03 18:00:00,M66,E,403494,7,1,8,3,E 65 ST/5 AV,Evening
2025-10-03,2025-10-03 18:00:00,M66,E,404994,8,1,10,2,MADISON AV/E 65 ST,Evening
2025-10-03,2025-10-03 18:00:00,M66,E,403495,9,8,15,4,MADISON AV/E 67 ST,Evening
2025-10-03,2025-10-03 18:00:00,M66,E,405627,10,8,29,5,E 68 ST/LEXINGTON AV,Evening
2025-10-03,2025-10-03 08:00:00,M66,E,403492,6,60,13,9,W 65 ST/CENTRAL PARK WEST,Morning
2025-10-03,2025-10-03 08:00:00,M66,E,403494,7,8,42,8,E 65 ST/5 AV,Morning
2025-10-03,2025-10-03 08:00:00,M66,E,404994,8,6,18,6,MADISON AV/E 65 ST,Morning
2025-10-03,2025-10-03 08:00:00,M66,E,403495,9,10,30,7,MADISON AV/E 67 ST,Morning
2025-10-03,2025-10-03 08:00:00,M66,E,405627,10,83,68,10,E 68 ST/LEXINGTON AV,Morning
2025-10-03,2025-10-03 10:00:00,M66,E,403492,6,17,1,4,W 65 ST/CENTRAL PARK WEST,Morning
2025-10-03,2025-10-03 10:00:00,M66,E,403494,7,2,13,3,E 65 ST/5 AV,Morning
2025-10-03,2025-10-03 10:00:00,M66,E,404994,8,3,16,4,MADISON AV/E 65 ST,Morning
2025-10-03,2025-10-03 10:00:00,M66,E,403495,9,6,7,4,MADISON AV/E 67 ST,Morning
2025-10-03,2025-10-03 10:00:00,M66,E,405627,10,25,33,5,E 68 ST/LEXINGTON AV,Morning
2025-10-03,2025-10-03 17:00:00,M66,E,403492,6,33,1,5,W 65 ST/CENTRAL PARK WEST,Evening
2025-10-03,2025-10-03 17:00:00,M66,E,403494,7,9,8,5,E 65 ST/5 AV,Evening
2025-10-03,2025-10-03 17:00:00,M66,E,404994,8,4,14,6,MADISON AV/E 65 ST,Evening
2025-10-03,2025-10-03 17:00:00,M66,E,403495,9,4,17,4,MADISON AV/E 67 ST,Evening
2025-10-03,2025-10-03 17:00:00,M66,E,405627,10,10,47,6,E 68 ST/LEXINGTON AV,Evening
2025-10-03,2025-10-03 15:00:00,M66,E,403492,6,49,6,7,W 65 ST/CENTRAL PARK WEST,Evening
2025-10-03,2025-10-03 15:00:00,M66,E,403494,7,2,14,6,E 65 ST/5 AV,Evening
2025-10-03,2025-10-03 15:00:00,M66,E,404994,8,3,21,5,MADISON AV/E 65 ST,Evening
2025-10-03,2025-10-03 19:00:00,M66,E,403492,6,15,5,4,W 65 ST/CENTRAL PARK WEST,Evening
2025-10-03,2025-10-03 19:00:00,M66,E,404994,8,7,18,2,MADISON AV/E 65 ST,Evening
2025-10-03,2025-10-03 19:00:00,M66,E,403495,9,2,8,2,MADISON AV/E 67 ST,Evening
2025-10-03,2025-10-03 19:00:00,M66,E,405627,10,8,12,3,E 68 ST/LEXINGTON AV,Evening
2025-10-06,2025-10-06 06:00:00,M66,E,403492,6,10,2,4,W 65 ST/CENTRAL PARK WEST,Morning
2025-10-06,2025-10-06 06:00:00,M66,E,403494,7,5,7,4,E 65 ST/5 AV,Morning
2025-10-06,2025-10-06 06:00:00,M66,E,404994,8,0,6,4,MADISON AV/E 65 ST,Morning
2025-10-06,2025-10-06 06:00:00,M66,E,403495,9,5,1,3,MADISON AV/E 67 ST,Morning
2025-10-06,2025-10-06 06:00:00,M66,E,405627,10,61,14,5,E 68 ST/LEXINGTON AV,Morning
