"Date","Hour","Route ID","Direction","Stop ID","Stop Sequence","Boardings","Alightings","Trips"
"2025-01-02","2025-01-02 06:00:00 PM","M66","E","404994","8","0","6","3"
"2025-01-02","2025-01-02 06:00:00 PM","M66","E","403495","9","2","8","4"
"2025-01-02","2025-01-02 06:00:00 PM","M66","E","403497","10","10","16","6"
"2025-01-02","2025-01-02 06:00:00 PM","M66","E","403993","11","2","20","5"
"2025-01-02","2025-01-02 06:00:00 PM","M66","E","403994","12","2","7","5"
"2025-01-02","2025-01-02 06:00:00 PM","M66","E","403995","13","0","18","6"
"2025-01-02","2025-01-02 06:00:00 PM","M66","E","403996","14","0","24","6"
"2025-01-02","2025-01-02 07:00:00 PM","M66","E","403487","1","3","0","3"
"2025-01-02","2025-01-02 07:00:00 PM","M66","E","403488","2","5","0","4"
"2025-01-02","2025-01-02 07:00:00 PM","M66","E","403489","3","4","0","3"
"2025-01-02","2025-01-02 07:00:00 PM","M66","E","403491","4","8","0","3"
"2025-01-02","2025-01-02 07:00:00 PM","M66","E","403492","6","5","0","3"
"2025-01-02","2025-01-02 07:00:00 PM","M66","E","404994","8","1","3","3"
"2025-01-02","2025-01-02 07:00:00 PM","M66","E","403495","9","0","2","2"
"2025-01-02","2025-01-02 07:00:00 PM","M66","E","403497","10","5","9","4"
"2025-01-02","2025-01-02 07:00:00 PM","M66","E","403993","11","0","4","3"
"2025-01-02","2025-01-02 07:00:00 PM","M66","E","403994","12","0","3","2"
"2025-01-02","2025-01-02 07:00:00 PM","M66","E","403995","13","0","2","1"
"2025-01-02","2025-01-02 07:00:00 PM","M66","E","403996","14","1","6","3"
"2025-01-02","2025-01-02 08:00:00 PM","M66","E","403489","3","1","0","1"
"2025-01-02","2025-01-02 08:00:00 PM","M66","E","403491","4","5","0","2"
"2025-01-02","2025-01-02 08:00:00 PM","M66","E","403492","6","3","0","1"
"2025-01-02","2025-01-02 08:00:00 PM","M66","E","403494","7","0","1","1"
"2025-01-02","2025-01-02 08:00:00 PM","M66","E","404994","8","1","3","2"
"2025-01-02","2025-01-02 08:00:00 PM","M66","E","403497","10","0","2","2"
"2025-01-02","2025-01-02 08:00:00 PM","M66","E","403994","12","0","3","2"
"2025-01-02","2025-01-02 08:00:00 PM","M66","E","403995","13","0","2","2"
"2025-01-02","2025-01-02 08:00:00 PM","M66","E","403996","14","0","2","1"
"2025-01-02","2025-01-02 09:00:00 PM","M66","E","403487","1","10","10","1"
"2025-01-02","2025-01-02 09:00:00 PM","M66","E","403488","2","2","0","1"
"2025-01-02","2025-01-02 09:00:00 PM","M66","E","403491","4","2","0","1"
"2025-01-02","2025-01-02 09:00:00 PM","M66","E","404994","8","1","1","1"
"2025-01-02","2025-01-02 09:00:00 PM","M66","E","403495","9","0","3","1"
"2025-01-02","2025-01-02 09:00:00 PM","M66","E","403497","10","1","1","1"
"2025-01-02","2025-01-02 09:00:00 PM","M66","E","403996","14","0","1","1"
"2025-01-02","2025-01-02 10:00:00 PM","M66","E","403487","1","8","8","1"
"2025-01-02","2025-01-02 10:00:00 PM","M66","E","403491","4","1","0","1"
"2025-01-02","2025-01-02 10:00:00 PM","M66","E","403995","13","0","1","1"
"2025-01-02","2025-01-02 11:00:00 PM","M66","E","403488","2","1","0","1"
"2025-01-02","2025-01-02 11:00:00 PM","M66","E","403491","4","4","0","2"
"2025-01-02","2025-01-02 11:00:00 PM","M66","E","403492","6","2","0","2"
"2025-01-02","2025-01-02 11:00:00 PM","M66","E","404994","8","0","1","1"
"2025-01-02","2025-01-02 11:00:00 PM","M66","E","403497","10","0","4","2"
"2025-01-02","2025-01-02 11:00:00 PM","M66","E","403993","11","0","1","1"
"2025-01-02","2025-01-02 11:00:00 PM","M66","E","403994","12","1","0","1"
"2025-01-02","2025-01-02 11:00:00 PM","M66","E","403995","13","0","1","1"
"2025-01-02","2025-01-02 11:00:00 PM","M66","E","403996","14","0","1","1"
"2025-01-03","2025-01-03 12:00:00 AM","M66","E","403488","2","2","0","1"
"2025-01-03","2025-01-03 12:00:00 AM","M66","E","403489","3","1","0","1"
"2025-01-03","2025-01-03 12:00:00 AM","M66","E","403491","4","6","1","2"
"2025-01-03","2025-01-03 12:00:00 AM","M66","E","403573","5","11","0","1"
"2025-01-03","2025-01-03 12:00:00 AM","M66","E","403495","9","0","1","1"
"2025-01-03","2025-01-03 12:00:00 AM","M66","E","403497","10","0","11","3"
"2025-01-03","2025-01-03 12:00:00 AM","M66","E","403994","12","0","3","2"
"2025-01-03","2025-01-03 12:00:00 AM","M66","E","403995","13","0","4","1"
"2025-01-03","2025-01-03 12:00:00 AM","M66","E","403996","14","0","1","1"
"2025-01-03","2025-01-03 04:00:00 AM","M66","E","403487","1","2","0","1"
"2025-01-03","2025-01-03 05:00:00 AM","M66","E","403487","1","1","0","1"
"2025-01-03","2025-01-03 05:00:00 AM","M66","E","403488","2","4","0","2"
"2025-01-03","2025-01-03 05:00:00 AM","M66","E","403489","3","4","2","2"
"2025-01-03","2025-01-03 05:00:00 AM","M66","E","403573","5","16","1","3"
"2025-01-03","2025-01-03 05:00:00 AM","M66","E","403492","6","3","0","2"
"2025-01-03","2025-01-03 05:00:00 AM","M66","E","403494","7","0","1","1"
"2025-01-03","2025-01-03 05:00:00 AM","M66","E","404994","8","0","2","2"
"2025-01-03","2025-01-03 05:00:00 AM","M66","E","403495","9","0","1","1"
"2025-01-03","2025-01-03 05:00:00 AM","M66","E","403497","10","12","2","3"
"2025-01-03","2025-01-03 05:00:00 AM","M66","E","403994","12","0","5","2"
"2025-01-03","2025-01-03 05:00:00 AM","M66","E","403995","13","1","12","3"
"2025-01-03","2025-01-03 05:00:00 AM","M66","E","403996","14","0","18","3"
"2025-01-03","2025-01-03 06:00:00 AM","M66","E","403487","1","3","0","2"
"2025-01-03","2025-01-03 06:00:00 AM","M66","E","403488","2","9","0","3"
"2025-01-03","2025-01-03 06:00:00 AM","M66","E","403489","3","19","0","4"
"2025-01-03","2025-01-03 06:00:00 AM","M66","E","403491","4","30","5","4"
"2025-01-03","2025-01-03 06:00:00 AM","M66","E","403492","6","14","0","4"
"2025-01-03","2025-01-03 06:00:00 AM","M66","E","403494","7","2","4","3"
"2025-01-03","2025-01-03 06:00:00 AM","M66","E","404994","8","2","5","3"
"2025-01-03","2025-01-03 06:00:00 AM","M66","E","403495","9","9","3","4"
"2025-01-03","2025-01-03 06:00:00 AM","M66","E","403497","10","66","9","4"
"2025-01-03","2025-01-03 06:00:00 AM","M66","E","403993","11","2","3","3"
"2025-01-03","2025-01-03 06:00:00 AM","M66","E","403994","12","1","8","2"
"2025-01-03","2025-01-03 06:00:00 AM","M66","E","403995","13","1","34","4"
"2025-01-03","2025-01-03 06:00:00 AM","M66","E","403996","14","1","78","4"
"2025-01-03","2025-01-03 07:00:00 AM","M66","E","403487","1","19","3","6"
"2025-01-03","2025-01-03 07:00:00 AM","M66","E","403488","2","27","1","5"
"2025-01-03","2025-01-03 07:00:00 AM","M66","E","403489","3","20","0","5"
"2025-01-03","2025-01-03 07:00:00 AM","M66","E","403491","4","37","6","6"
"2025-01-03","2025-01-03 07:00:00 AM","M66","E","403573","5","31","2","2"
"2025-01-03","2025-01-03 07:00:00 AM","M66","E","403492","6","12","1","4"
"2025-01-03","2025-01-03 07:00:00 AM","M66","E","403494","7","30","15","4"
"2025-01-03","2025-01-03 07:00:00 AM","M66","E","404994","8","0","9","4"
"2025-01-03","2025-01-03 07:00:00 AM","M66","E","403495","9","6","9","6"
"2025-01-03","2025-01-03 07:00:00 AM","M66","E","403497","10","60","23","5"
"2025-01-03","2025-01-03 07:00:00 AM","M66","E","403993","11","0","3","1"
"2025-01-03","2025-01-03 07:00:00 AM","M66","E","403994","12","1","33","5"
"2025-01-03","2025-01-03 07:00:00 AM","M66","E","403995","13","0","35","5"
"2025-01-03","2025-01-03 07:00:00 AM","M66","E","403996","14","0","64","5"
"2025-01-03","2025-01-03 08:00:00 AM","M66","E","403487","1","12","0","6"
"2025-01-03","2025-01-03 08:00:00 AM","M66","E","403488","2","40","0","8"
"2025-01-03","2025-01-03 08:00:00 AM","M66","E","403489","3","14","1","7"
"2025-01-03","2025-01-03 08:00:00 AM","M66","E","403491","4","92","2","7"
"2025-01-03","2025-01-03 08:00:00 AM","M66","E","403573","5","18","6","2"
"2025-01-03","2025-01-03 08:00:00 AM","M66","E","403492","6","18","2","8"
"2025-01-03","2025-01-03 08:00:00 AM","M66","E","403494","7","3","15","7"
"2025-01-03","2025-01-03 08:00:00 AM","M66","E","404994","8","1","20","7"
"2025-01-03","2025-01-03 08:00:00 AM","M66","E","403495","9","5","18","8"
"2025-01-03","2025-01-03 08:00:00 AM","M66","E","403497","10","129","31","11"
"2025-01-03","2025-01-03 08:00:00 AM","M66","E","403993","11","1","10","5"
"2025-01-03","2025-01-03 08:00:00 AM","M66","E","403994","12","8","42","10"
"2025-01-03","2025-01-03 08:00:00 AM","M66","E","403995","13","3","99","11"
"2025-01-03","2025-01-03 08:00:00 AM","M66","E","403996","14","1","117","10"
"2025-01-03","2025-01-03 09:00:00 AM","M66","E","403487","1","12","1","5"
"2025-01-03","2025-01-03 09:00:00 AM","M66","E","403488","2","17","0","4"
"2025-01-03","2025-01-03 09:00:00 AM","M66","E","403489","3","11","0","3"
"2025-01-03","2025-01-03 09:00:00 AM","M66","E","403491","4","52","4","5"
"2025-01-03","2025-01-03 09:00:00 AM","M66","E","403492","6","14","0","4"
"2025-01-03","2025-01-03 09:00:00 AM","M66","E","403494","7","1","18","5"
"2025-01-03","2025-01-03 09:00:00 AM","M66","E","404994","8","2","15","4"
"2025-01-03","2025-01-03 09:00:00 AM","M66","E","403495","9","2","6","4"
"2025-01-03","2025-01-03 09:00:00 AM","M66","E","403497","10","57","17","5"
"2025-01-03","2025-01-03 09:00:00 AM","M66","E","403993","11","18","16","5"
"2025-01-03","2025-01-03 09:00:00 AM","M66","E","403994","12","5","22","6"
"2025-01-03","2025-01-03 09:00:00 AM","M66","E","403995","13","2","49","7"
"2025-01-03","2025-01-03 09:00:00 AM","M66","E","403996","14","1","79","7"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403487","1","15","2","3"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403497","1","7","7","1"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403488","2","16","1","3"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403994","3","0","1","1"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403489","3","7","0","3"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403491","4","33","3","4"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403995","4","0","1","1"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403996","5","1","6","2"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403492","6","40","1","4"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403494","7","1","11","5"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","404994","8","2","9","5"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403495","9","4","5","3"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403497","10","18","8","5"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403993","11","1","11","4"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403994","12","2","38","4"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403995","13","2","18","5"
"2025-01-03","2025-01-03 10:00:00 AM","M66","E","403996","14","3","34","5"
"2025-01-03","2025-01-03 11:00:00 AM","M66","E","403487","1","4","1","3"
"2025-01-03","2025-01-03 11:00:00 AM","M66","E","403488","2","12","0","4"
"2025-01-03","2025-01-03 11:00:00 AM","M66","E","403489","3","4","1","5"
"2025-01-03","2025-01-03 11:00:00 AM","M66","E","403491","4","39","3","5"
"2025-01-03","2025-01-03 11:00:00 AM","M66","E","403492","6","13","1","5"
"2025-01-03","2025-01-03 11:00:00 AM","M66","E","403494","7","1","15","5"
"2025-01-03","2025-01-03 11:00:00 AM","M66","E","404994","8","5","14","4"
"2025-01-03","2025-01-03 11:00:00 AM","M66","E","403495","9","1","6","3"
"2025-01-03","2025-01-03 11:00:00 AM","M66","E","403497","10","17","13","4"
"2025-01-03","2025-01-03 11:00:00 AM","M66","E","403993","11","3","7","3"
"2025-01-03","2025-01-03 11:00:00 AM","M66","E","403994","12","3","4","2"
"2025-01-03","2025-01-03 11:00:00 AM","M66","E","403995","13","3","11","3"
"2025-01-03","2025-01-03 11:00:00 AM","M66","E","403996","14","2","24","3"
"2025-01-03","2025-01-03 12:00:00 PM","M66","E","403487","1","30","19","5"
"2025-01-03","2025-01-03 12:00:00 PM","M66","E","403488","2","16","0","3"
"2025-01-03","2025-01-03 12:00:00 PM","M66","E","403489","3","6","0","4"
"2025-01-03","2025-01-03 12:00:00 PM","M66","E","403491","4","25","9","4"
"2025-01-03","2025-01-03 12:00:00 PM","M66","E","403492","6","15","0","4"
"2025-01-03","2025-01-03 12:00:00 PM","M66","E","403494","7","3","0","2"
"2025-01-03","2025-01-03 12:00:00 PM","M66","E","404994","8","3","7","3"
"2025-01-03","2025-01-03 12:00:00 PM","M66","E","403495","9","2","8","4"
"2025-01-03","2025-01-03 12:00:00 PM","M66","E","403497","10","19","13","4"
"2025-01-03","2025-01-03 12:00:00 PM","M66","E","403993","11","0","6","3"
"2025-01-03","2025-01-03 12:00:00 PM","M66","E","403994","12","2","5","3"
"2025-01-03","2025-01-03 12:00:00 PM","M66","E","403995","13","0","17","4"
"2025-01-03","2025-01-03 12:00:00 PM","M66","E","403996","14","0","20","3"
"2025-01-03","2025-01-03 01:00:00 PM","M66","E","403487","1","9","1","4"
"2025-01-03","2025-01-03 01:00:00 PM","M66","E","403488","2","24","0","3"
"2025-01-03","2025-01-03 01:00:00 PM","M66","E","403489","3","19","0","5"
"2025-01-03","2025-01-03 01:00:00 PM","M66","E","403491","4","45","9","5"
"2025-01-03","2025-01-03 01:00:00 PM","M66","E","403492","6","16","0","5"
"2025-01-03","2025-01-03 01:00:00 PM","M66","E","403494","7","4","13","4"
"2025-01-03","2025-01-03 01:00:00 PM","M66","E","404994","8","2","15","4"
"2025-01-03","2025-01-03 01:00:00 PM","M66","E","403495","9","4","3","3"
"2025-01-03","2025-01-03 01:00:00 PM","M66","E","403497","10","27","28","5"
"2025-01-03","2025-01-03 01:00:00 PM","M66","E","403993","11","0","11","5"
"2025-01-03","2025-01-03 01:00:00 PM","M66","E","403994","12","6","14","4"
"2025-01-03","2025-01-03 01:00:00 PM","M66","E","403995","13","1","22","5"
"2025-01-03","2025-01-03 01:00:00 PM","M66","E","403996","14","1","43","5"
"2025-01-03","2025-01-03 02:00:00 PM","M66","E","403487","1","11","3","4"
"2025-01-03","2025-01-03 02:00:00 PM","M66","E","403488","2","20","0","4"
"2025-01-03","2025-01-03 02:00:00 PM","M66","E","403489","3","33","0","4"
"2025-01-03","2025-01-03 02:00:00 PM","M66","E","403491","4","33","4","4"
"2025-01-03","2025-01-03 02:00:00 PM","M66","E","403492","6","12","2","4"
"2025-01-03","2025-01-03 02:00:00 PM","M66","E","403494","7","1","7","2"
"2025-01-03","2025-01-03 02:00:00 PM","M66","E","404994","8","1","6","3"
"2025-01-03","2025-01-03 02:00:00 PM","M66","E","403495","9","2","7","3"
"2025-01-03","2025-01-03 02:00:00 PM","M66","E","403497","10","30","28","4"
"2025-01-03","2025-01-03 02:00:00 PM","M66","E","403993","11","6","22","4"
"2025-01-03","2025-01-03 02:00:00 PM","M66","E","403994","12","1","14","3"
"2025-01-03","2025-01-03 02:00:00 PM","M66","E","403995","13","2","53","4"
"2025-01-03","2025-01-03 02:00:00 PM","M66","E","403996","14","2","19","3"
"2025-01-03","2025-01-03 03:00:00 PM","M66","E","403487","1","6","3","3"
"2025-01-03","2025-01-03 03:00:00 PM","M66","E","403488","2","28","0","5"
"2025-01-03","2025-01-03 03:00:00 PM","M66","E","403489","3","25","0","3"
"2025-01-03","2025-01-03 03:00:00 PM","M66","E","403491","4","73","21","5"
"2025-01-03","2025-01-03 03:00:00 PM","M66","E","403492","6","26","1","5"
"2025-01-03","2025-01-03 03:00:00 PM","M66","E","403494","7","2","13","4"
"2025-01-03","2025-01-03 03:00:00 PM","M66","E","404994","8","3","10","5"
"2025-01-03","2025-01-03 03:00:00 PM","M66","E","403495","9","6","10","5"
"2025-01-03","2025-01-03 03:00:00 PM","M66","E","403497","10","33","31","6"
"2025-01-03","2025-01-03 03:00:00 PM","M66","E","403993","11","1","18","4"
"2025-01-03","2025-01-03 03:00:00 PM","M66","E","403994","12","1","18","5"
"2025-01-03","2025-01-03 03:00:00 PM","M66","E","403995","13","2","29","5"
"2025-01-03","2025-01-03 03:00:00 PM","M66","E","403996","14","4","33","6"
"2025-01-03","2025-01-03 04:00:00 PM","M66","E","403487","1","9","12","3"
"2025-01-03","2025-01-03 04:00:00 PM","M66","E","403488","2","25","0","9"
"2025-01-03","2025-01-03 04:00:00 PM","M66","E","403489","3","26","1","7"
"2025-01-03","2025-01-03 04:00:00 PM","M66","E","403491","4","60","9","10"
"2025-01-03","2025-01-03 04:00:00 PM","M66","E","403492","6","13","2","7"
"2025-01-03","2025-01-03 04:00:00 PM","M66","E","403494","7","12","7","6"
"2025-01-03","2025-01-03 04:00:00 PM","M66","E","404994","8","5","20","6"
"2025-01-03","2025-01-03 04:00:00 PM","M66","E","403495","9","4","8","5"
"2025-01-03","2025-01-03 04:00:00 PM","M66","E","403497","10","13","37","9"
"2025-01-03","2025-01-03 04:00:00 PM","M66","E","403993","11","6","36","8"
"2025-01-03","2025-01-03 04:00:00 PM","M66","E","403994","12","2","19","6"
"2025-01-03","2025-01-03 04:00:00 PM","M66","E","403995","13","0","26","7"
"2025-01-03","2025-01-03 04:00:00 PM","M66","E","403996","14","5","22","7"
"2025-01-03","2025-01-03 05:00:00 PM","M66","E","403487","1","34","32","4"
"2025-01-03","2025-01-03 05:00:00 PM","M66","E","403488","2","16","0","4"
"2025-01-03","2025-01-03 05:00:00 PM","M66","E","403489","3","16","0","5"
"2025-01-03","2025-01-03 05:00:00 PM","M66","E","403491","4","29","6","5"
"2025-01-03","2025-01-03 05:00:00 PM","M66","E","403573","5","9","2","1"
"2025-01-03","2025-01-03 05:00:00 PM","M66","E","403492","6","24","1","7"
"2025-01-03","2025-01-03 05:00:00 PM","M66","E","403494","7","0","22","5"
"2025-01-03","2025-01-03 05:00:00 PM","M66","E","404994","8","0","8","4"
"2025-01-03","2025-01-03 05:00:00 PM","M66","E","403495","9","5","10","6"
"2025-01-03","2025-01-03 05:00:00 PM","M66","E","403497","10","11","30","9"
"2025-01-03","2025-01-03 05:00:00 PM","M66","E","403993","11","0","12","8"
"2025-01-03","2025-01-03 05:00:00 PM","M66","E","403994","12","2","18","7"
"2025-01-03","2025-01-03 05:00:00 PM","M66","E","403995","13","1","22","9"
"2025-01-03","2025-01-03 05:00:00 PM","M66","E","403996","14","0","8","4"
"2025-01-03","2025-01-03 06:00:00 PM","M66","E","403487","1","34","29","6"
"2025-01-03","2025-01-03 06:00:00 PM","M66","E","403488","2","10","0","4"
"2025-01-03","2025-01-03 06:00:00 PM","M66","E","403489","3","8","0","4"
"2025-01-03","2025-01-03 06:00:00 PM","M66","E","403491","4","34","2","5"
"2025-01-03","2025-01-03 06:00:00 PM","M66","E","403492","6","16","0","6"
"2025-01-03","2025-01-03 06:00:00 PM","M66","E","403494","7","0","4","3"
"2025-01-03","2025-01-03 06:00:00 PM","M66","E","404994","8","0","2","2"
"2025-01-03","2025-01-03 06:00:00 PM","M66","E","403495","9","8","3","5"
"2025-01-03","2025-01-03 06:00:00 PM","M66","E","403497","10","16","25","6"
"2025-01-03","2025-01-03 06:00:00 PM","M66","E","403993","11","1","7","5"
"2025-01-03","2025-01-03 06:00:00 PM","M66","E","403994","12","2","14","4"
"2025-01-03","2025-01-03 06:00:00 PM","M66","E","403995","13","0","25","6"
"2025-01-03","2025-01-03 06:00:00 PM","M66","E","403996","14","0","23","6"
"2025-01-03","2025-01-03 07:00:00 PM","M66","E","403487","1","2","0","1"
"2025-01-03","2025-01-03 07:00:00 PM","M66","E","403488","2","16","0","3"
"2025-01-03","2025-01-03 07:00:00 PM","M66","E","403489","3","5","1","2"
"2025-01-03","2025-01-03 07:00:00 PM","M66","E","403491","4","13","1","3"
"2025-01-03","2025-01-03 07:00:00 PM","M66","E","403492","6","3","0","2"
"2025-01-03","2025-01-03 07:00:00 PM","M66","E","403494","7","1","3","2"
"2025-01-03","2025-01-03 07:00:00 PM","M66","E","404994","8","0","2","2"
"2025-01-03","2025-01-03 07:00:00 PM","M66","E","403495","9","1","2","2"
"2025-01-03","2025-01-03 07:00:00 PM","M66","E","403497","10","4","6","3"
"2025-01-03","2025-01-03 07:00:00 PM","M66","E","403994","12","0","7","3"
"2025-01-03","2025-01-03 07:00:00 PM","M66","E","403995","13","0","4","2"
"2025-01-03","2025-01-03 07:00:00 PM","M66","E","403996","14","0","10","2"
"2025-01-03","2025-01-03 08:00:00 PM","M66","E","403487","1","1","0","1"
"2025-01-03","2025-01-03 08:00:00 PM","M66","E","403488","2","6","0","2"
"2025-01-03","2025-01-03 08:00:00 PM","M66","E","403489","3","9","0","5"
"2025-01-03","2025-01-03 08:00:00 PM","M66","E","403491","4","33","3","5"
"2025-01-03","2025-01-03 08:00:00 PM","M66","E","403492","6","6","2","3"
"2025-01-03","2025-01-03 08:00:00 PM","M66","E","404994","8","0","5","3"
"2025-01-03","2025-01-03 08:00:00 PM","M66","E","403495","9","3","5","2"
"2025-01-03","2025-01-03 08:00:00 PM","M66","E","403497","10","1","23","4"
"2025-01-03","2025-01-03 08:00:00 PM","M66","E","403993","11","0","13","3"
"2025-01-03","2025-01-03 08:00:00 PM","M66","E","403994","12","0","1","1"
"2025-01-03","2025-01-03 08:00:00 PM","M66","E","403995","13","0","13","5"
